"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Howard County, AR"	"05061"	10	13886	Unreliable	Unreliable
	"Independence County, AR"	"05063"	15	36861	Unreliable	Unreliable
	"Izard County, AR"	"05065"	10	13419	Unreliable	Unreliable
	"Jackson County, AR"	"05067"	12	17866	Unreliable	Unreliable
	"Jefferson County, AR"	"05069"	36	76246	47.2	43.3
	"Johnson County, AR"	"05071"	14	25742	Unreliable	Unreliable
	"Lawrence County, AR"	"05075"	30	17178	174.6	121.0
	"Little River County, AR"	"05081"	11	12996	Unreliable	Unreliable
	"Lonoke County, AR"	"05085"	36	69341	51.9	66.8
	"Miller County, AR"	"05091"	22	43759	50.3	50.1
	"Mississippi County, AR"	"05093"	20	45966	43.5	47.5
	"Nevada County, AR"	"05099"	10	9017	Unreliable	Unreliable
	"Ouachita County, AR"	"05103"	13	25880	Unreliable	Unreliable
	"Phillips County, AR"	"05107"	22	21442	102.6	85.6
	"Poinsett County, AR"	"05111"	18	24514	Unreliable	Unreliable
	"Polk County, AR"	"05113"	13	20610	Unreliable	Unreliable
	"Pope County, AR"	"05115"	13	62331	Unreliable	Unreliable
	"Pulaski County, AR"	"05119"	145	386299	37.5	36.6
	"Randolph County, AR"	"05121"	10	18017	Unreliable	Unreliable
	"St. Francis County, AR"	"05123"	19	27970	Unreliable	Unreliable
	"Saline County, AR"	"05125"	19	109526	Unreliable	Unreliable
	"Scott County, AR"	"05127"	10	11272	Unreliable	Unreliable
	"Sebastian County, AR"	"05131"	55	127127	43.3	40.8
	"Sharp County, AR"	"05135"	10	17380	Unreliable	Unreliable
	"Union County, AR"	"05139"	19	41427	Unreliable	Unreliable
	"Washington County, AR"	"05143"	40	207521	19.3	24.3
	"White County, AR"	"05145"	24	78167	30.7	29.2
	"Alameda County, CA"	"06001"	550	1529875	36.0	35.6
	"Amador County, CA"	"06005"	31	37953	81.7	47.0
	"Butte County, CA"	"06007"	170	220266	77.2	52.4
	"Calaveras County, CA"	"06009"	13	45052	Unreliable	Unreliable
	"Contra Costa County, CA"	"06013"	565	1066096	53.0	47.5
	"Del Norte County, CA"	"06015"	11	28659	Unreliable	Unreliable
	"El Dorado County, CA"	"06017"	76	180938	42.0	36.2
	"Fresno County, CA"	"06019"	366	942904	38.8	43.8
	"Glenn County, CA"	"06021"	12	28128	Unreliable	Unreliable
	"Humboldt County, CA"	"06023"	61	134761	45.3	39.6
	"Imperial County, CA"	"06025"	35	177057	19.8	23.9
	"Kern County, CA"	"06029"	284	851710	33.3	50.0
	"Kings County, CA"	"06031"	57	153765	37.1	62.6
	"Lake County, CA"	"06033"	31	64323	48.2	35.4
	"Los Angeles County, CA"	"06037"	3347	9889056	33.8	35.4
	"Madera County, CA"	"06039"	95	152925	62.1	73.5
	"Marin County, CA"	"06041"	179	255031	70.2	45.3
	"Mariposa County, CA"	"06043"	13	18191	Unreliable	Unreliable
	"Mendocino County, CA"	"06045"	28	87553	32.0	24.6
	"Merced County, CA"	"06047"	64	259898	24.6	32.8
	"Monterey County, CA"	"06053"	128	421898	30.3	31.1
	"Napa County, CA"	"06055"	76	138088	55.0	37.6
	"Nevada County, CA"	"06057"	80	98612	81.1	47.2
	"Orange County, CA"	"06059"	1438	3055745	47.1	46.0
	"Placer County, CA"	"06061"	225	357138	63.0	47.8
	"Riverside County, CA"	"06065"	852	2239620	38.0	40.1
	"Sacramento County, CA"	"06067"	488	1436105	34.0	34.4
	"San Bernardino County, CA"	"06071"	606	2065377	29.3	43.3
	"San Diego County, CA"	"06073"	1601	3140069	51.0	48.8
	"San Francisco County, CA"	"06075"	390	812826	48.0	36.0
	"San Joaquin County, CA"	"06077"	339	696214	48.7	54.3
	"San Luis Obispo County, CA"	"06079"	115	271969	42.3	30.1
	"San Mateo County, CA"	"06081"	436	727209	60.0	47.2
	"Santa Barbara County, CA"	"06083"	215	426878	50.4	39.8
	"Santa Clara County, CA"	"06085"	917	1809378	50.7	51.9
	"Santa Cruz County, CA"	"06087"	146	264298	55.2	54.2
	"Shasta County, CA"	"06089"	159	177774	89.4	64.3
	"Siskiyou County, CA"	"06093"	28	44507	62.9	39.6
	"Solano County, CA"	"06095"	244	416471	58.6	63.3
	"Sonoma County, CA"	"06097"	318	488116	65.1	48.1
	"Stanislaus County, CA"	"06099"	265	518522	51.1	56.7
	"Sutter County, CA"	"06101"	37	94919	39.0	37.8
	"Tehama County, CA"	"06103"	34	63601	53.5	43.5
	"Tulare County, CA"	"06107"	124	449253	27.6	36.9
	"Tuolumne County, CA"	"06109"	20	54953	36.4	22.1
	"Ventura County, CA"	"06111"	367	831771	44.1	42.4
	"Yolo County, CA"	"06113"	106	202054	52.5	56.7
	"Yuba County, CA"	"06115"	17	72578	Unreliable	Unreliable
	"Adams County, CO"	"08001"	124	451443	27.5	45.0
	"Arapahoe County, CO"	"08005"	257	584948	43.9	52.1
	"Boulder County, CO"	"08013"	66	299378	22.0	26.0
	"Broomfield County, CO"	"08014"	16	57352	Unreliable	Unreliable
	"Delta County, CO"	"08029"	18	30451	Unreliable	Unreliable
	"Denver County, CO"	"08031"	205	619968	33.1	35.1
	"Douglas County, CO"	"08035"	91	292167	31.1	66.3
	"El Paso County, CO"	"08041"	128	636963	20.1	26.3
	"Fremont County, CO"	"08043"	50	47347	105.6	78.0
	"Garfield County, CO"	"08045"	24	56270	42.7	64.8
	"Jefferson County, CO"	"08059"	206	539884	38.2	36.8
	"La Plata County, CO"	"08067"	12	51917	Unreliable	Unreliable
	"Larimer County, CO"	"08069"	93	305525	30.4	30.5
	"Mesa County, CO"	"08077"	60	147083	40.8	31.5
	"Montezuma County, CO"	"08083"	10	25442	Unreliable	Unreliable
	"Montrose County, CO"	"08085"	28	41011	68.3	41.6
	"Morgan County, CO"	"08087"	15	28175	Unreliable	Unreliable
	"Pueblo County, CO"	"08101"	37	160545	23.0	17.2
	"Weld County, CO"	"08123"	82	258638	31.7	43.0
	"Fairfield County, CT"	"09001"	265	925899	28.6	21.8
	"Hartford County, CT"	"09003"	311	894705	34.8	24.1
	"Litchfield County, CT"	"09005"	63	188789	33.4	22.6
	"Middlesex County, CT"	"09007"	57	166043	34.3	22.7
	"New Haven County, CT"	"09009"	253	861113	29.4	20.0
	"New London County, CT"	"09011"	101	273502	36.9	28.2
	"Tolland County, CT"	"09013"	41	152507	26.9	25.9
	"Windham County, CT"	"09015"	48	118151	40.6	35.5
	"Kent County, DE"	"10001"	63	164834	38.2	38.8
	"New Castle County, DE"	"10003"	95	541971	17.5	17.1
	"Sussex County, DE"	"10005"	99	200330	49.4	34.3
	"District of Columbia, DC"	"11001"	149	617996	24.1	24.3
	"Alachua County, FL"	"12001"	49	249365	19.6	20.4
	"Baker County, FL"	"12003"	12	27154	Unreliable	Unreliable
	"Bay County, FL"	"12005"	85	169856	50.0	44.1
	"Bradford County, FL"	"12007"	10	28255	Unreliable	Unreliable
	"Brevard County, FL"	"12009"	304	543566	55.9	32.4
	"Broward County, FL"	"12011"	266	1780172	14.9	11.0
	"Charlotte County, FL"	"12015"	60	160511	37.4	13.0
	"Citrus County, FL"	"12017"	54	140031	38.6	15.3
	"Clay County, FL"	"12019"	65	192370	33.8	39.9
	"Collier County, FL"	"12021"	153	328134	46.6	22.1
	"Columbia County, FL"	"12023"	12	67485	Unreliable	Unreliable
	"Duval County, FL"	"12031"	185	870709	21.2	23.3
	"Escambia County, FL"	"12033"	115	299114	38.4	32.9
	"Flagler County, FL"	"12035"	21	97376	21.6	12.1
	"Gadsden County, FL"	"12039"	18	46151	Unreliable	Unreliable
	"Hernando County, FL"	"12053"	54	173094	31.2	14.9
	"Highlands County, FL"	"12055"	29	98630	29.4	10.9
	"Hillsborough County, FL"	"12057"	356	1267775	28.1	29.5
	"Holmes County, FL"	"12059"	12	19873	Unreliable	Unreliable
	"Indian River County, FL"	"12061"	105	138894	75.6	29.4
	"Jackson County, FL"	"12063"	36	49292	73.0	59.4
	"Lake County, FL"	"12069"	186	301019	61.8	32.2
	"Lee County, FL"	"12071"	124	631330	19.6	10.8
	"Leon County, FL"	"12073"	70	277971	25.2	31.5
	"Levy County, FL"	"12075"	12	40156	Unreliable	Unreliable
	"Manatee County, FL"	"12081"	78	327142	23.8	11.8
	"Marion County, FL"	"12083"	213	332529	64.1	32.6
	"Martin County, FL"	"12085"	61	147495	41.4	16.2
	"Miami-Dade County, FL"	"12086"	616	2554766	24.1	20.3
	"Monroe County, FL"	"12087"	18	73873	Unreliable	Unreliable
	"Nassau County, FL"	"12089"	21	74195	28.3	26.2
	"Okaloosa County, FL"	"12091"	78	183482	42.5	42.6
	"Okeechobee County, FL"	"12093"	12	40140	Unreliable	Unreliable
	"Orange County, FL"	"12095"	222	1169107	19.0	24.5
	"Osceola County, FL"	"12097"	40	276163	14.5	19.1
	"Palm Beach County, FL"	"12099"	398	1335187	29.8	13.4
	"Pasco County, FL"	"12101"	144	466457	30.9	17.8
	"Pinellas County, FL"	"12103"	336	917398	36.6	17.8
	"Polk County, FL"	"12105"	119	609492	19.5	14.1
	"Putnam County, FL"	"12107"	32	74041	43.2	30.8
	"St. Johns County, FL"	"12109"	33	195823	16.9	13.0
	"St. Lucie County, FL"	"12111"	102	280379	36.4	22.4
	"Santa Rosa County, FL"	"12113"	32	154104	20.8	26.1
	"Sarasota County, FL"	"12115"	141	382213	36.9	12.5
	"Seminole County, FL"	"12117"	119	425071	28.0	27.0
	"Sumter County, FL"	"12119"	51	97756	52.2	23.3
	"Suwannee County, FL"	"12121"	12	41972	Unreliable	Unreliable
	"Volusia County, FL"	"12127"	201	494804	40.6	21.3
	"Walton County, FL"	"12131"	21	55793	37.6	33.3
	"Barrow County, GA"	"13013"	13	69912	Unreliable	Unreliable
	"Bartow County, GA"	"13015"	49	100421	48.8	67.0
	"Ben Hill County, GA"	"13017"	13	17673	Unreliable	Unreliable
	"Bibb County, GA"	"13021"	75	156433	47.9	45.7
	"Bulloch County, GA"	"13031"	19	72881	Unreliable	Unreliable
	"Carroll County, GA"	"13045"	48	111159	43.2	55.9
	"Catoosa County, GA"	"13047"	30	64530	46.5	51.7
	"Chatham County, GA"	"13051"	70	271544	25.8	25.3
	"Chattooga County, GA"	"13055"	19	25736	Unreliable	Unreliable
	"Cherokee County, GA"	"13057"	33	218286	15.1	25.5
	"Clarke County, GA"	"13059"	27	117344	23.0	31.0
	"Clayton County, GA"	"13063"	29	261532	11.1	26.2
	"Cobb County, GA"	"13067"	121	697553	17.3	27.6
	"Colquitt County, GA"	"13071"	21	45645	46.0	45.2
	"Columbia County, GA"	"13073"	43	128112	33.6	46.9
	"Cook County, GA"	"13075"	10	17125	Unreliable	Unreliable
	"Coweta County, GA"	"13077"	41	129629	31.6	45.9
	"Crisp County, GA"	"13081"	12	23710	Unreliable	Unreliable
	"Dade County, GA"	"13083"	19	16570	Unreliable	Unreliable
	"DeKalb County, GA"	"13089"	80	699893	11.4	15.9
	"Dodge County, GA"	"13091"	13	21894	Unreliable	Unreliable
	"Dougherty County, GA"	"13095"	59	94788	62.2	63.8
	"Douglas County, GA"	"13097"	24	133355	18.0	32.9
	"Elbert County, GA"	"13105"	19	19886	Unreliable	Unreliable
	"Emanuel County, GA"	"13107"	16	22567	Unreliable	Unreliable
	"Evans County, GA"	"13109"	14	11065	Unreliable	Unreliable
	"Fayette County, GA"	"13113"	33	107784	30.6	30.4
	"Floyd County, GA"	"13115"	69	95989	71.9	62.4
	"Forsyth County, GA"	"13117"	10	181840	Unreliable	Unreliable
	"Franklin County, GA"	"13119"	10	21864	Unreliable	Unreliable
	"Fulton County, GA"	"13121"	159	949599	16.7	22.8
	"Glynn County, GA"	"13127"	43	80386	53.5	47.7
	"Gordon County, GA"	"13129"	62	55621	111.5	157.4
	"Gwinnett County, GA"	"13135"	97	824941	11.8	25.3
	"Habersham County, GA"	"13137"	28	43279	64.7	57.2
	"Hall County, GA"	"13139"	30	183052	16.4	20.0
	"Haralson County, GA"	"13143"	15	28638	Unreliable	Unreliable
	"Harris County, GA"	"13145"	10	32265	Unreliable	Unreliable
	"Hart County, GA"	"13147"	10	25305	Unreliable	Unreliable
	"Henry County, GA"	"13151"	42	207360	20.3	40.2
	"Houston County, GA"	"13153"	46	143925	32.0	46.0
	"Jackson County, GA"	"13157"	30	61257	49.0	58.8
	"Laurens County, GA"	"13175"	28	47949	58.4	48.8
	"Lowndes County, GA"	"13185"	24	111885	21.5	30.0
	"Madison County, GA"	"13195"	11	27921	Unreliable	Unreliable
	"Meriwether County, GA"	"13199"	14	21617	Unreliable	Unreliable
	"Murray County, GA"	"13213"	29	39557	73.3	113.7
	"Muscogee County, GA"	"13215"	97	194107	50.0	52.7
	"Newton County, GA"	"13217"	23	100814	22.8	33.8
	"Paulding County, GA"	"13223"	30	143542	20.9	47.9
	"Pickens County, GA"	"13227"	12	29415	Unreliable	Unreliable
	"Polk County, GA"	"13233"	36	41211	87.4	88.5
	"Richmond County, GA"	"13245"	89	201217	44.2	50.6
	"Rockdale County, GA"	"13247"	21	85765	24.5	31.5
	"Screven County, GA"	"13251"	15	14367	Unreliable	Unreliable
	"Spalding County, GA"	"13255"	14	64033	Unreliable	Unreliable
	"Stephens County, GA"	"13257"	31	25960	119.4	99.8
	"Sumter County, GA"	"13261"	20	32511	61.5	59.1
	"Tattnall County, GA"	"13267"	16	25688	Unreliable	Unreliable
	"Thomas County, GA"	"13275"	20	44702	44.7	37.0
	"Tift County, GA"	"13277"	24	41461	57.9	57.0
	"Toombs County, GA"	"13279"	16	27434	Unreliable	Unreliable
	"Troup County, GA"	"13285"	21	67764	31.0	31.5
	"Turner County, GA"	"13287"	10	8875	Unreliable	Unreliable
	"Union County, GA"	"13291"	21	21134	99.4	52.4
	"Upson County, GA"	"13293"	18	26977	Unreliable	Unreliable
	"Walker County, GA"	"13295"	36	68848	52.3	46.8
	"Walton County, GA"	"13297"	24	84580	28.4	30.3
	"Ware County, GA"	"13299"	20	36474	54.8	39.8
	"Wayne County, GA"	"13305"	10	30327	Unreliable	Unreliable
	"Whitfield County, GA"	"13313"	52	103184	50.4	62.7
	"Worth County, GA"	"13321"	10	21921	Unreliable	Unreliable
	"Hawaii County, HI"	"15001"	32	186738	17.1	13.9
	"Honolulu County, HI"	"15003"	176	963607	18.3	12.6
	"Kauai County, HI"	"15007"	20	67701	29.5	22.0
	"Maui County, HI"	"15009"	36	156674	23.0	20.5
	"Ada County, ID"	"16001"	122	400842	30.4	34.6
	"Bannock County, ID"	"16005"	27	83691	32.3	36.8
	"Bingham County, ID"	"16011"	10	45952	Unreliable	Unreliable
	"Bonner County, ID"	"16017"	23	40808	56.4	47.9
	"Bonneville County, ID"	"16019"	26	105772	24.6	26.6
	"Canyon County, ID"	"16027"	41	191694	21.4	23.4
	"Elmore County, ID"	"16039"	14	26346	Unreliable	Unreliable
	"Kootenai County, ID"	"16055"	39	141132	27.6	24.3
	"Latah County, ID"	"16057"	12	37704	Unreliable	Unreliable
	"Nez Perce County, ID"	"16069"	30	39543	75.9	41.4
	"Twin Falls County, ID"	"16083"	45	78005	57.7	48.5
	"Adams County, IL"	"17001"	42	67159	62.5	36.2
	"Bond County, IL"	"17005"	12	17727	Unreliable	Unreliable
	"Boone County, IL"	"17007"	14	54367	Unreliable	Unreliable
	"Bureau County, IL"	"17011"	13	34606	Unreliable	Unreliable
	"Champaign County, IL"	"17019"	81	201685	40.2	44.1
	"Christian County, IL"	"17021"	21	34865	60.2	36.1
	"Clark County, IL"	"17023"	10	16161	Unreliable	Unreliable
	"Clinton County, IL"	"17027"	16	37956	Unreliable	Unreliable
	"Coles County, IL"	"17029"	15	53916	Unreliable	Unreliable
	"Cook County, IL"	"17031"	1154	5217080	22.1	20.9
	"Crawford County, IL"	"17033"	13	19857	Unreliable	Unreliable
	"DeKalb County, IL"	"17037"	39	104743	37.2	41.8
	"De Witt County, IL"	"17039"	10	16578	Unreliable	Unreliable
	"DuPage County, IL"	"17043"	254	923222	27.5	26.1
	"Edgar County, IL"	"17045"	18	18393	Unreliable	Unreliable
	"Effingham County, IL"	"17049"	15	34280	Unreliable	Unreliable
	"Fayette County, IL"	"17051"	14	22133	Unreliable	Unreliable
	"Ford County, IL"	"17053"	21	13976	150.3	78.7
	"Franklin County, IL"	"17055"	57	39627	143.8	88.7
	"Fulton County, IL"	"17057"	15	36962	Unreliable	Unreliable
	"Grundy County, IL"	"17063"	16	50130	Unreliable	Unreliable
	"Hancock County, IL"	"17067"	20	19031	105.1	59.2
	"Henry County, IL"	"17073"	10	50328	Unreliable	Unreliable
	"Iroquois County, IL"	"17075"	38	29475	128.9	70.5
	"Jackson County, IL"	"17077"	32	60365	53.0	48.3
	"Jefferson County, IL"	"17081"	29	38713	74.9	53.8
	"Jersey County, IL"	"17083"	34	22916	148.4	108.7
	"Jo Daviess County, IL"	"17085"	17	22712	Unreliable	Unreliable
	"Kane County, IL"	"17089"	83	520271	16.0	19.7
	"Kankakee County, IL"	"17091"	60	113698	52.8	44.3
	"Knox County, IL"	"17095"	42	52917	79.4	45.2
	"Lake County, IL"	"17097"	118	706222	16.7	18.6
	"LaSalle County, IL"	"17099"	61	113518	53.7	34.4
	"Lawrence County, IL"	"17101"	33	16745	197.1	145.1
	"Lee County, IL"	"17103"	11	35467	Unreliable	Unreliable
	"Livingston County, IL"	"17105"	21	38885	54.0	35.9
	"Logan County, IL"	"17107"	19	30140	Unreliable	Unreliable
	"McHenry County, IL"	"17111"	69	308944	22.3	29.0
	"McLean County, IL"	"17113"	87	170556	51.0	53.7
	"Macon County, IL"	"17115"	16	110730	Unreliable	Unreliable
	"Macoupin County, IL"	"17117"	19	47687	Unreliable	Unreliable
	"Madison County, IL"	"17119"	126	268459	46.9	37.9
	"Marion County, IL"	"17121"	31	39335	78.8	44.6
	"Marshall County, IL"	"17123"	13	12533	Unreliable	Unreliable
	"Montgomery County, IL"	"17135"	27	29848	90.5	53.9
	"Morgan County, IL"	"17137"	13	35543	Unreliable	Unreliable
	"Ogle County, IL"	"17141"	28	53115	52.7	40.0
	"Peoria County, IL"	"17143"	66	186834	35.3	28.5
	"Randolph County, IL"	"17157"	18	33361	Unreliable	Unreliable
	"Rock Island County, IL"	"17161"	60	147556	40.7	27.3
	"St. Clair County, IL"	"17163"	90	270259	33.3	31.6
	"Saline County, IL"	"17165"	23	24981	92.1	60.4
	"Sangamon County, IL"	"17167"	61	198844	30.7	25.2
	"Stephenson County, IL"	"17177"	14	47563	Unreliable	Unreliable
	"Tazewell County, IL"	"17179"	58	135661	42.8	31.4
	"Vermilion County, IL"	"17183"	43	81509	52.8	37.8
	"Whiteside County, IL"	"17195"	22	58388	37.7	22.9
	"Will County, IL"	"17197"	100	681545	14.7	20.2
	"Williamson County, IL"	"17199"	30	66622	45.0	34.0
	"Winnebago County, IL"	"17201"	86	293993	29.3	23.8
	"Woodford County, IL"	"17203"	27	38861	69.5	44.7
	"Adams County, IN"	"18001"	16	34370	Unreliable	Unreliable
	"Allen County, IN"	"18003"	140	358327	39.1	37.4
	"Bartholomew County, IN"	"18005"	33	77870	42.4	38.8
	"Boone County, IN"	"18011"	20	57481	34.8	36.9
	"Cass County, IN"	"18017"	14	38828	Unreliable	Unreliable
	"Clark County, IN"	"18019"	31	111570	27.8	28.9
	"Clay County, IN"	"18021"	24	26894	89.2	72.7
	"Clinton County, IN"	"18023"	13	33104	Unreliable	Unreliable
	"Daviess County, IN"	"18027"	15	31978	Unreliable	Unreliable
	"Dearborn County, IN"	"18029"	15	50113	Unreliable	Unreliable
	"Decatur County, IN"	"18031"	13	25944	Unreliable	Unreliable
	"De Kalb County, IN"	"18033"	11	42462	Unreliable	Unreliable
	"Delaware County, IN"	"18035"	77	117660	65.4	53.1
	"Dubois County, IN"	"18037"	14	42199	Unreliable	Unreliable
	"Elkhart County, IN"	"18039"	125	198941	62.8	57.9
	"Fayette County, IN"	"18041"	31	24285	127.7	89.8
	"Floyd County, IN"	"18043"	59	74989	78.7	74.8
	"Franklin County, IN"	"18047"	19	23041	Unreliable	Unreliable
	"Fulton County, IN"	"18049"	17	20872	Unreliable	Unreliable
	"Gibson County, IN"	"18051"	19	33505	Unreliable	Unreliable
	"Grant County, IN"	"18053"	53	69793	75.9	57.6
	"Greene County, IN"	"18055"	13	32895	Unreliable	Unreliable
	"Hamilton County, IN"	"18057"	71	282810	25.1	37.6
	"Hancock County, IN"	"18059"	25	70529	35.4	38.4
	"Harrison County, IN"	"18061"	21	39336	53.4	47.7
	"Hendricks County, IN"	"18063"	25	147979	16.9	20.3
	"Henry County, IN"	"18065"	12	49264	Unreliable	Unreliable
	"Howard County, IN"	"18067"	35	82800	42.3	32.1
	"Huntington County, IN"	"18069"	11	37211	Unreliable	Unreliable
	"Jackson County, IN"	"18071"	36	42966	83.8	73.9
	"Jay County, IN"	"18075"	17	21310	Unreliable	Unreliable
	"Jefferson County, IN"	"18077"	13	32249	Unreliable	Unreliable
	"Jennings County, IN"	"18079"	13	28196	Unreliable	Unreliable
	"Johnson County, IN"	"18081"	37	141656	26.1	26.9
	"Knox County, IN"	"18083"	20	38500	51.9	39.7
	"Kosciusko County, IN"	"18085"	42	77336	54.3	51.1
	"Lake County, IN"	"18089"	123	495558	24.8	21.9
	"La Porte County, IN"	"18091"	41	111374	36.8	30.9
	"Lawrence County, IN"	"18093"	14	46195	Unreliable	Unreliable
	"Madison County, IN"	"18095"	159	131235	121.2	92.2
	"Marion County, IN"	"18097"	262	911296	28.8	31.3
	"Marshall County, IN"	"18099"	15	47050	Unreliable	Unreliable
	"Miami County, IN"	"18103"	12	36611	Unreliable	Unreliable
	"Monroe County, IN"	"18105"	24	139799	17.2	18.5
	"Montgomery County, IN"	"18107"	29	38441	75.4	59.2
	"Morgan County, IN"	"18109"	14	69464	Unreliable	Unreliable
	"Noble County, IN"	"18113"	36	47553	75.7	71.4
	"Orange County, IN"	"18117"	15	19969	Unreliable	Unreliable
