"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Yell County, AR"	"05149"	25	22145	112.9	97.8
	"Alameda County, CA"	"06001"	718	1498539	47.9	50.0
	"Amador County, CA"	"06005"	38	38238	99.4	66.3
	"Butte County, CA"	"06007"	153	219777	69.6	53.1
	"Calaveras County, CA"	"06009"	43	45900	93.7	67.2
	"Colusa County, CA"	"06011"	11	21250	Unreliable	Unreliable
	"Contra Costa County, CA"	"06013"	424	1037890	40.9	38.5
	"Del Norte County, CA"	"06015"	16	28599	Unreliable	Unreliable
	"El Dorado County, CA"	"06017"	104	180455	57.6	53.8
	"Fresno County, CA"	"06019"	554	921478	60.1	70.2
	"Glenn County, CA"	"06021"	16	28100	Unreliable	Unreliable
	"Humboldt County, CA"	"06023"	64	133744	47.9	43.1
	"Imperial County, CA"	"06025"	86	172008	50.0	61.0
	"Inyo County, CA"	"06027"	15	18544	Unreliable	Unreliable
	"Kern County, CA"	"06029"	422	830137	50.8	69.0
	"Kings County, CA"	"06031"	68	152278	44.7	65.6
	"Lake County, CA"	"06033"	65	64413	100.9	80.1
	"Lassen County, CA"	"06035"	15	35160	Unreliable	Unreliable
	"Los Angeles County, CA"	"06037"	6231	9787400	63.7	69.8
	"Madera County, CA"	"06039"	64	149234	42.9	49.3
	"Marin County, CA"	"06041"	157	250862	62.6	42.8
	"Mariposa County, CA"	"06043"	12	18212	Unreliable	Unreliable
	"Mendocino County, CA"	"06045"	51	87722	58.1	44.7
	"Merced County, CA"	"06047"	176	252302	69.8	91.8
	"Modoc County, CA"	"06049"	14	9646	Unreliable	Unreliable
	"Monterey County, CA"	"06053"	207	410263	50.5	53.9
	"Napa County, CA"	"06055"	118	135280	87.2	63.1
	"Nevada County, CA"	"06057"	60	98591	60.9	38.0
	"Orange County, CA"	"06059"	1659	2987177	55.5	57.4
	"Placer County, CA"	"06061"	188	343810	54.7	45.1
	"Plumas County, CA"	"06063"	22	20169	109.1	76.5
	"Riverside County, CA"	"06065"	961	2146725	44.8	47.5
	"Sacramento County, CA"	"06067"	821	1408601	58.3	60.8
	"San Benito County, CA"	"06069"	38	54436	69.8	84.2
	"San Bernardino County, CA"	"06071"	851	2013960	42.3	57.7
	"San Diego County, CA"	"06073"	1262	3061203	41.2	41.6
	"San Francisco County, CA"	"06075"	574	801922	71.6	59.1
	"San Joaquin County, CA"	"06077"	333	677736	49.1	56.1
	"San Luis Obispo County, CA"	"06079"	146	268145	54.4	42.2
	"San Mateo County, CA"	"06081"	436	713617	61.1	52.1
	"Santa Barbara County, CA"	"06083"	196	420356	46.6	40.5
	"Santa Clara County, CA"	"06085"	728	1765137	41.2	44.5
	"Santa Cruz County, CA"	"06087"	115	260009	44.2	43.1
	"Shasta County, CA"	"06089"	104	177279	58.7	45.0
	"Siskiyou County, CA"	"06093"	38	44788	84.8	60.3
	"Solano County, CA"	"06095"	293	410290	71.4	76.6
	"Sonoma County, CA"	"06097"	220	479479	45.9	37.7
	"Stanislaus County, CA"	"06099"	346	511536	67.6	76.5
	"Sutter County, CA"	"06101"	52	94366	55.1	55.1
	"Tehama County, CA"	"06103"	54	62891	85.9	73.4
	"Trinity County, CA"	"06105"	14	13762	Unreliable	Unreliable
	"Tulare County, CA"	"06107"	271	436987	62.0	79.2
	"Tuolumne County, CA"	"06109"	39	55845	69.8	46.1
	"Ventura County, CA"	"06111"	407	815130	49.9	50.2
	"Yolo County, CA"	"06113"	134	199791	67.1	80.8
	"Yuba County, CA"	"06115"	40	71607	55.9	72.1
	"Adams County, CO"	"08001"	168	435700	38.6	58.2
	"Arapahoe County, CO"	"08005"	189	563161	33.6	39.5
	"Boulder County, CO"	"08013"	90	293190	30.7	36.4
	"Broomfield County, CO"	"08014"	10	54789	Unreliable	Unreliable
	"Delta County, CO"	"08029"	34	31156	109.1	72.6
	"Denver County, CO"	"08031"	289	589011	49.1	52.5
	"Douglas County, CO"	"08035"	46	281386	16.3	32.2
	"El Paso County, CO"	"08041"	144	608061	23.7	29.3
	"Fremont County, CO"	"08043"	38	46871	81.1	61.8
	"Garfield County, CO"	"08045"	24	57089	42.0	61.5
	"Jefferson County, CO"	"08059"	204	531961	38.3	37.5
	"Larimer County, CO"	"08069"	101	296696	34.0	35.4
	"Las Animas County, CO"	"08071"	17	15775	Unreliable	Unreliable
	"Logan County, CO"	"08075"	14	22451	Unreliable	Unreliable
	"Mesa County, CO"	"08077"	55	147851	37.2	31.1
	"Montezuma County, CO"	"08083"	16	25507	Unreliable	Unreliable
	"Montrose County, CO"	"08085"	23	41535	55.4	42.8
	"Morgan County, CO"	"08087"	16	28099	Unreliable	Unreliable
	"Otero County, CO"	"08089"	18	18743	Unreliable	Unreliable
	"Pueblo County, CO"	"08101"	87	157846	55.1	46.0
	"Weld County, CO"	"08123"	80	248193	32.2	41.2
	"Fairfield County, CT"	"09001"	520	910421	57.1	47.5
	"Hartford County, CT"	"09003"	562	891667	63.0	48.1
	"Litchfield County, CT"	"09005"	98	190015	51.6	40.2
	"Middlesex County, CT"	"09007"	103	165607	62.2	47.2
	"New Haven County, CT"	"09009"	571	860025	66.4	50.4
	"New London County, CT"	"09011"	168	273630	61.4	51.9
	"Tolland County, CT"	"09013"	59	152330	38.7	40.8
	"Windham County, CT"	"09015"	60	118112	50.8	46.8
	"Kent County, DE"	"10001"	73	160081	45.6	45.2
	"New Castle County, DE"	"10003"	249	536898	46.4	45.6
	"Sussex County, DE"	"10005"	105	194751	53.9	39.5
	"District of Columbia, DC"	"11001"	296	592228	50.0	51.8
	"Alachua County, FL"	"12001"	100	246657	40.5	45.9
	"Bay County, FL"	"12005"	93	167464	55.5	50.5
	"Bradford County, FL"	"12007"	16	28979	Unreliable	Unreliable
	"Brevard County, FL"	"12009"	284	542109	52.4	37.0
	"Broward County, FL"	"12011"	497	1733310	28.7	23.6
	"Calhoun County, FL"	"12013"	13	14692	Unreliable	Unreliable
	"Charlotte County, FL"	"12015"	117	159629	73.3	36.7
	"Citrus County, FL"	"12017"	71	141381	50.2	22.0
	"Clay County, FL"	"12019"	78	189101	41.2	48.8
	"Collier County, FL"	"12021"	116	318485	36.4	21.2
	"Columbia County, FL"	"12023"	44	67412	65.3	61.6
	"DeSoto County, FL"	"12027"	19	34592	Unreliable	Unreliable
	"Duval County, FL"	"12031"	451	859795	52.5	56.3
	"Escambia County, FL"	"12033"	131	297015	44.1	39.6
	"Flagler County, FL"	"12035"	42	94700	44.4	27.4
	"Gadsden County, FL"	"12039"	24	46264	51.9	49.8
	"Hardee County, FL"	"12049"	15	27661	Unreliable	Unreliable
	"Hernando County, FL"	"12053"	99	171950	57.6	33.4
	"Highlands County, FL"	"12055"	80	98956	80.8	41.6
	"Hillsborough County, FL"	"12057"	433	1214050	35.7	36.8
	"Holmes County, FL"	"12059"	12	20147	Unreliable	Unreliable
	"Indian River County, FL"	"12061"	70	137016	51.1	24.6
	"Jackson County, FL"	"12063"	21	50064	41.9	33.7
	"Jefferson County, FL"	"12065"	10	14704	Unreliable	Unreliable
	"Lake County, FL"	"12069"	189	295511	64.0	38.0
	"Lee County, FL"	"12071"	221	612297	36.1	23.0
	"Leon County, FL"	"12073"	107	273263	39.2	52.1
	"Levy County, FL"	"12075"	17	40880	Unreliable	Unreliable
	"Madison County, FL"	"12079"	17	19329	Unreliable	Unreliable
	"Manatee County, FL"	"12081"	113	320711	35.2	21.7
	"Marion County, FL"	"12083"	163	330880	49.3	28.1
	"Martin County, FL"	"12085"	64	145506	44.0	21.6
	"Miami-Dade County, FL"	"12086"	975	2463943	39.6	35.5
	"Monroe County, FL"	"12087"	27	72627	37.2	30.5
	"Nassau County, FL"	"12089"	39	72671	53.7	49.0
	"Okaloosa County, FL"	"12091"	85	181153	46.9	46.7
	"Okeechobee County, FL"	"12093"	24	39899	60.2	54.1
	"Orange County, FL"	"12095"	341	1131351	30.1	37.5
	"Osceola County, FL"	"12097"	87	265267	32.8	39.9
	"Palm Beach County, FL"	"12099"	441	1307371	33.7	20.3
	"Pasco County, FL"	"12101"	162	462607	35.0	23.4
	"Pinellas County, FL"	"12103"	490	915330	53.5	32.9
	"Polk County, FL"	"12105"	288	598683	48.1	37.6
	"Putnam County, FL"	"12107"	47	74546	63.0	48.8
	"St. Johns County, FL"	"12109"	76	186281	40.8	34.0
	"St. Lucie County, FL"	"12111"	117	274344	42.6	30.7
	"Santa Rosa County, FL"	"12113"	57	149544	38.1	44.9
	"Sarasota County, FL"	"12115"	211	377262	55.9	25.6
	"Seminole County, FL"	"12117"	159	419788	37.9	38.1
	"Sumter County, FL"	"12119"	65	90643	71.7	37.0
	"Suwannee County, FL"	"12121"	28	41263	67.9	50.8
	"Taylor County, FL"	"12123"	13	22482	Unreliable	Unreliable
	"Union County, FL"	"12125"	12	15340	Unreliable	Unreliable
	"Volusia County, FL"	"12127"	294	494688	59.4	38.6
	"Wakulla County, FL"	"12129"	11	30459	Unreliable	Unreliable
	"Walton County, FL"	"12131"	32	54534	58.7	51.8
	"Washington County, FL"	"12133"	13	24693	Unreliable	Unreliable
	"Appling County, GA"	"13001"	13	18144	Unreliable	Unreliable
	"Baldwin County, GA"	"13009"	21	47087	44.6	47.0
	"Barrow County, GA"	"13013"	12	68548	Unreliable	Unreliable
	"Bartow County, GA"	"13015"	50	99807	50.1	59.5
	"Ben Hill County, GA"	"13017"	17	17581	Unreliable	Unreliable
	"Bibb County, GA"	"13021"	90	155154	58.0	55.8
	"Bulloch County, GA"	"13031"	26	68598	37.9	50.0
	"Burke County, GA"	"13033"	14	23117	Unreliable	Unreliable
	"Butts County, GA"	"13035"	13	23682	Unreliable	Unreliable
	"Camden County, GA"	"13039"	20	50024	40.0	73.1
	"Carroll County, GA"	"13045"	34	110433	30.8	36.2
	"Catoosa County, GA"	"13047"	24	63874	37.6	38.9
	"Chatham County, GA"	"13051"	95	262122	36.2	36.4
	"Chattooga County, GA"	"13055"	24	25894	92.7	85.4
	"Cherokee County, GA"	"13057"	72	212232	33.9	52.8
	"Clarke County, GA"	"13059"	22	116843	18.8	26.4
	"Clayton County, GA"	"13063"	64	260067	24.6	47.7
	"Cobb County, GA"	"13067"	234	684776	34.2	51.2
	"Coffee County, GA"	"13069"	13	42089	Unreliable	Unreliable
	"Colquitt County, GA"	"13071"	23	45152	50.9	50.2
	"Columbia County, GA"	"13073"	45	121050	37.2	49.1
	"Cook County, GA"	"13075"	11	17114	Unreliable	Unreliable
	"Coweta County, GA"	"13077"	32	125501	25.5	33.6
	"Crisp County, GA"	"13081"	23	23378	98.4	89.7
	"Decatur County, GA"	"13087"	10	28058	Unreliable	Unreliable
	"DeKalb County, GA"	"13089"	200	690658	29.0	38.4
	"Dodge County, GA"	"13091"	16	21659	Unreliable	Unreliable
	"Dougherty County, GA"	"13095"	46	94688	48.6	50.2
	"Douglas County, GA"	"13097"	52	131292	39.6	66.0
	"Elbert County, GA"	"13105"	25	20335	122.9	103.3
	"Fannin County, GA"	"13111"	16	23661	Unreliable	Unreliable
	"Fayette County, GA"	"13113"	29	105493	27.5	30.2
	"Floyd County, GA"	"13115"	54	96383	56.0	50.0
	"Forsyth County, GA"	"13117"	40	171993	23.3	39.7
	"Franklin County, GA"	"13119"	16	22152	Unreliable	Unreliable
	"Fulton County, GA"	"13121"	315	905511	34.8	43.1
	"Gilmer County, GA"	"13123"	15	28174	Unreliable	Unreliable
	"Glynn County, GA"	"13127"	42	78946	53.2	46.8
	"Gordon County, GA"	"13129"	32	54945	58.2	72.4
	"Gwinnett County, GA"	"13135"	140	796276	17.6	32.5
	"Habersham County, GA"	"13137"	31	42947	72.2	66.1
	"Hall County, GA"	"13139"	67	178503	37.5	45.2
	"Haralson County, GA"	"13143"	21	28774	73.0	73.2
	"Harris County, GA"	"13145"	16	31494	Unreliable	Unreliable
	"Hart County, GA"	"13147"	11	25108	Unreliable	Unreliable
	"Henry County, GA"	"13151"	45	199622	22.5	36.9
	"Houston County, GA"	"13153"	77	137416	56.0	74.6
	"Jackson County, GA"	"13157"	15	60052	Unreliable	Unreliable
	"Jefferson County, GA"	"13163"	19	17067	Unreliable	Unreliable
	"Jones County, GA"	"13169"	13	28710	Unreliable	Unreliable
	"Lamar County, GA"	"13171"	10	18233	Unreliable	Unreliable
	"Laurens County, GA"	"13175"	40	48601	82.3	73.8
	"Lee County, GA"	"13177"	10	28326	Unreliable	Unreliable
	"Liberty County, GA"	"13179"	12	67061	Unreliable	Unreliable
	"Lowndes County, GA"	"13185"	51	107583	47.4	63.3
	"Lumpkin County, GA"	"13187"	12	29723	Unreliable	Unreliable
	"McDuffie County, GA"	"13189"	20	21836	91.6	96.7
	"Madison County, GA"	"13195"	10	28008	Unreliable	Unreliable
	"Meriwether County, GA"	"13199"	18	22446	Unreliable	Unreliable
	"Mitchell County, GA"	"13205"	12	23592	Unreliable	Unreliable
	"Monroe County, GA"	"13207"	20	26233	76.2	74.5
	"Murray County, GA"	"13213"	23	39888	57.7	72.7
	"Muscogee County, GA"	"13215"	104	188796	55.1	56.7
	"Newton County, GA"	"13217"	26	99494	26.1	36.5
	"Paulding County, GA"	"13223"	45	140761	32.0	66.2
	"Pickens County, GA"	"13227"	24	29542	81.2	76.6
	"Polk County, GA"	"13233"	24	41386	58.0	58.9
	"Pulaski County, GA"	"13235"	12	11903	Unreliable	Unreliable
	"Putnam County, GA"	"13237"	23	21179	108.6	104.4
	"Rabun County, GA"	"13241"	14	16295	Unreliable	Unreliable
	"Richmond County, GA"	"13245"	138	198489	69.5	76.3
	"Rockdale County, GA"	"13247"	35	84625	41.4	49.8
	"Spalding County, GA"	"13255"	32	64135	49.9	48.5
	"Stephens County, GA"	"13257"	23	26069	88.2	69.1
	"Sumter County, GA"	"13261"	12	32724	Unreliable	Unreliable
	"Tattnall County, GA"	"13267"	15	25068	Unreliable	Unreliable
	"Telfair County, GA"	"13271"	22	16200	135.8	124.9
	"Thomas County, GA"	"13275"	23	44689	51.5	44.1
	"Tift County, GA"	"13277"	23	39748	57.9	60.3
	"Toombs County, GA"	"13279"	14	27079	Unreliable	Unreliable
	"Towns County, GA"	"13281"	11	10444	Unreliable	Unreliable
	"Troup County, GA"	"13285"	33	66422	49.7	48.4
	"Union County, GA"	"13291"	16	21338	Unreliable	Unreliable
	"Upson County, GA"	"13293"	33	27360	120.6	108.4
	"Walker County, GA"	"13295"	42	68612	61.2	55.9
	"Walton County, GA"	"13297"	25	83353	30.0	33.6
	"Ware County, GA"	"13299"	16	35985	Unreliable	Unreliable
	"Washington County, GA"	"13303"	25	21240	117.7	105.6
	"Wayne County, GA"	"13305"	18	30016	Unreliable	Unreliable
	"White County, GA"	"13311"	11	26949	Unreliable	Unreliable
	"Whitfield County, GA"	"13313"	36	101009	35.6	41.5
	"Hawaii County, HI"	"15001"	126	183629	68.6	60.4
	"Honolulu County, HI"	"15003"	656	943177	69.6	55.5
	"Kauai County, HI"	"15007"	52	66518	78.2	62.8
	"Maui County, HI"	"15009"	93	153300	60.7	58.7
	"Ada County, ID"	"16001"	141	388577	36.3	41.0
	"Bannock County, ID"	"16005"	46	81994	56.1	61.9
	"Benewah County, ID"	"16009"	11	9286	Unreliable	Unreliable
	"Bingham County, ID"	"16011"	20	45087	44.4	51.7
	"Bonner County, ID"	"16017"	18	40809	Unreliable	Unreliable
	"Bonneville County, ID"	"16019"	30	103016	29.1	32.1
	"Canyon County, ID"	"16027"	69	187357	36.8	43.0
	"Cassia County, ID"	"16031"	13	22476	Unreliable	Unreliable
	"Gem County, ID"	"16045"	14	16809	Unreliable	Unreliable
	"Gooding County, ID"	"16047"	12	15270	Unreliable	Unreliable
	"Idaho County, ID"	"16049"	13	16138	Unreliable	Unreliable
	"Kootenai County, ID"	"16055"	63	137407	45.8	41.7
	"Latah County, ID"	"16057"	16	36939	Unreliable	Unreliable
	"Nez Perce County, ID"	"16069"	37	39049	94.8	58.7
	"Twin Falls County, ID"	"16083"	41	76271	53.8	48.4
	"Adams County, IL"	"17001"	70	67039	104.4	70.3
	"Bond County, IL"	"17005"	17	17747	Unreliable	Unreliable
	"Boone County, IL"	"17007"	13	54154	Unreliable	Unreliable
	"Bureau County, IL"	"17011"	30	35058	85.6	57.0
	"Cass County, IL"	"17017"	13	13623	Unreliable	Unreliable
	"Champaign County, IL"	"17019"	77	199968	38.5	44.7
	"Christian County, IL"	"17021"	28	34808	80.4	50.7
	"Clark County, IL"	"17023"	12	16431	Unreliable	Unreliable
	"Clinton County, IL"	"17027"	25	37459	66.7	52.3
	"Coles County, IL"	"17029"	29	53612	54.1	45.8
	"Cook County, IL"	"17031"	2929	5181728	56.5	55.9
	"Crawford County, IL"	"17033"	17	19845	Unreliable	Unreliable
	"DeKalb County, IL"	"17037"	41	105146	39.0	46.2
	"De Witt County, IL"	"17039"	21	16538	127.0	90.8
	"Douglas County, IL"	"17041"	13	19949	Unreliable	Unreliable
	"DuPage County, IL"	"17043"	426	912732	46.7	47.0
	"Edgar County, IL"	"17045"	14	18668	Unreliable	Unreliable
	"Effingham County, IL"	"17049"	27	34275	78.8	62.6
	"Fayette County, IL"	"17051"	20	22089	90.5	68.7
	"Ford County, IL"	"17053"	15	14084	Unreliable	Unreliable
	"Franklin County, IL"	"17055"	42	39482	106.4	75.1
	"Fulton County, IL"	"17057"	53	37090	142.9	94.4
	"Greene County, IL"	"17061"	16	13926	Unreliable	Unreliable
	"Grundy County, IL"	"17063"	30	49702	60.4	66.0
	"Hancock County, IL"	"17067"	15	19080	Unreliable	Unreliable
	"Henry County, IL"	"17073"	39	50536	77.2	55.2
	"Iroquois County, IL"	"17075"	19	29863	Unreliable	Unreliable
	"Jackson County, IL"	"17077"	17	59664	Unreliable	Unreliable
	"Jefferson County, IL"	"17081"	83	38970	213.0	154.3
	"Jo Daviess County, IL"	"17085"	13	22685	Unreliable	Unreliable
	"Kane County, IL"	"17089"	180	511273	35.2	45.4
	"Kankakee County, IL"	"17091"	85	113107	75.2	67.8
	"Kendall County, IL"	"17093"	26	112490	23.1	39.2
	"Knox County, IL"	"17095"	49	52817	92.8	64.1
	"Lake County, IL"	"17097"	305	701042	43.5	50.8
	"LaSalle County, IL"	"17099"	119	113999	104.4	75.8
	"Lawrence County, IL"	"17101"	16	16802	Unreliable	Unreliable
	"Lee County, IL"	"17103"	20	36189	55.3	43.6
	"Livingston County, IL"	"17105"	21	39054	53.8	39.2
	"Logan County, IL"	"17107"	21	30342	69.2	50.5
	"McDonough County, IL"	"17109"	32	32611	98.1	77.2
	"McHenry County, IL"	"17111"	117	308067	38.0	48.7
	"McLean County, IL"	"17113"	53	168727	31.4	34.5
	"Macon County, IL"	"17115"	50	110732	45.2	33.1
	"Macoupin County, IL"	"17117"	44	47630	92.4	60.1
	"Madison County, IL"	"17119"	179	268978	66.5	57.2
	"Marion County, IL"	"17121"	48	39465	121.6	84.6
