"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Miller County, AR"	"05091"	31	43759	70.8	63.7
	"Mississippi County, AR"	"05093"	25	45966	54.4	49.4
	"Montgomery County, AR"	"05097"	10	9433	Unreliable	Unreliable
	"Ouachita County, AR"	"05103"	10	25880	Unreliable	Unreliable
	"Perry County, AR"	"05105"	13	10405	Unreliable	Unreliable
	"Phillips County, AR"	"05107"	19	21442	Unreliable	Unreliable
	"Poinsett County, AR"	"05111"	27	24514	110.1	93.6
	"Polk County, AR"	"05113"	21	20610	101.9	72.4
	"Pope County, AR"	"05115"	33	62331	52.9	51.7
	"Pulaski County, AR"	"05119"	186	386299	48.1	46.6
	"Randolph County, AR"	"05121"	29	18017	161.0	104.1
	"St. Francis County, AR"	"05123"	11	27970	Unreliable	Unreliable
	"Saline County, AR"	"05125"	61	109526	55.7	51.0
	"Scott County, AR"	"05127"	13	11272	Unreliable	Unreliable
	"Searcy County, AR"	"05129"	11	8036	Unreliable	Unreliable
	"Sebastian County, AR"	"05131"	60	127127	47.2	43.3
	"Sharp County, AR"	"05135"	35	17380	201.4	124.3
	"Stone County, AR"	"05137"	11	12603	Unreliable	Unreliable
	"Union County, AR"	"05139"	21	41427	50.7	42.5
	"Van Buren County, AR"	"05141"	15	17083	Unreliable	Unreliable
	"Washington County, AR"	"05143"	87	207521	41.9	52.1
	"White County, AR"	"05145"	48	78167	61.4	55.3
	"Yell County, AR"	"05149"	19	22060	Unreliable	Unreliable
	"Alameda County, CA"	"06001"	662	1529875	43.3	43.4
	"Amador County, CA"	"06005"	40	37953	105.4	67.1
	"Butte County, CA"	"06007"	136	220266	61.7	45.1
	"Calaveras County, CA"	"06009"	29	45052	64.4	41.2
	"Colusa County, CA"	"06011"	18	21549	Unreliable	Unreliable
	"Contra Costa County, CA"	"06013"	446	1066096	41.8	37.9
	"Del Norte County, CA"	"06015"	21	28659	73.3	68.5
	"El Dorado County, CA"	"06017"	105	180938	58.0	47.8
	"Fresno County, CA"	"06019"	534	942904	56.6	64.3
	"Glenn County, CA"	"06021"	16	28128	Unreliable	Unreliable
	"Humboldt County, CA"	"06023"	48	134761	35.6	31.2
	"Imperial County, CA"	"06025"	107	177057	60.4	69.9
	"Inyo County, CA"	"06027"	13	18478	Unreliable	Unreliable
	"Kern County, CA"	"06029"	390	851710	45.8	60.4
	"Kings County, CA"	"06031"	68	153765	44.2	65.4
	"Lake County, CA"	"06033"	57	64323	88.6	64.8
	"Lassen County, CA"	"06035"	13	34200	Unreliable	Unreliable
	"Los Angeles County, CA"	"06037"	5907	9889056	59.7	62.7
	"Madera County, CA"	"06039"	74	152925	48.4	53.2
	"Marin County, CA"	"06041"	162	255031	63.5	42.2
	"Mariposa County, CA"	"06043"	13	18191	Unreliable	Unreliable
	"Mendocino County, CA"	"06045"	46	87553	52.5	38.5
	"Merced County, CA"	"06047"	175	259898	67.3	84.8
	"Monterey County, CA"	"06053"	159	421898	37.7	39.4
	"Napa County, CA"	"06055"	85	138088	61.6	44.0
	"Nevada County, CA"	"06057"	79	98612	80.1	49.9
	"Orange County, CA"	"06059"	1707	3055745	55.9	55.3
	"Placer County, CA"	"06061"	208	357138	58.2	44.9
	"Riverside County, CA"	"06065"	951	2239620	42.5	44.0
	"Sacramento County, CA"	"06067"	844	1436105	58.8	59.6
	"San Benito County, CA"	"06069"	28	56072	49.9	62.9
	"San Bernardino County, CA"	"06071"	841	2065377	40.7	53.3
	"San Diego County, CA"	"06073"	1210	3140069	38.5	37.8
	"San Francisco County, CA"	"06075"	559	812826	68.8	54.9
	"San Joaquin County, CA"	"06077"	372	696214	53.4	59.7
	"San Luis Obispo County, CA"	"06079"	124	271969	45.6	33.8
	"San Mateo County, CA"	"06081"	408	727209	56.1	46.0
	"Santa Barbara County, CA"	"06083"	224	426878	52.5	42.9
	"Santa Clara County, CA"	"06085"	663	1809378	36.6	38.0
	"Santa Cruz County, CA"	"06087"	132	264298	49.9	48.0
	"Shasta County, CA"	"06089"	122	177774	68.6	52.0
	"Siskiyou County, CA"	"06093"	16	44507	Unreliable	Unreliable
	"Solano County, CA"	"06095"	272	416471	65.3	67.1
	"Sonoma County, CA"	"06097"	187	488116	38.3	29.7
	"Stanislaus County, CA"	"06099"	328	518522	63.3	70.2
	"Sutter County, CA"	"06101"	75	94919	79.0	75.4
	"Tehama County, CA"	"06103"	27	63601	42.5	34.5
	"Trinity County, CA"	"06105"	10	13723	Unreliable	Unreliable
	"Tulare County, CA"	"06107"	256	449253	57.0	72.7
	"Tuolumne County, CA"	"06109"	49	54953	89.2	55.1
	"Ventura County, CA"	"06111"	333	831771	40.0	39.5
	"Yolo County, CA"	"06113"	134	202054	66.3	75.7
	"Yuba County, CA"	"06115"	58	72578	79.9	95.7
	"Adams County, CO"	"08001"	151	451443	33.4	46.6
	"Arapahoe County, CO"	"08005"	184	584948	31.5	35.8
	"Boulder County, CO"	"08013"	83	299378	27.7	30.1
	"Broomfield County, CO"	"08014"	18	57352	Unreliable	Unreliable
	"Delta County, CO"	"08029"	25	30451	82.1	51.0
	"Denver County, CO"	"08031"	235	619968	37.9	41.6
	"Douglas County, CO"	"08035"	46	292167	15.7	27.1
	"El Paso County, CO"	"08041"	177	636963	27.8	33.5
	"Fremont County, CO"	"08043"	21	47347	44.4	34.0
	"Garfield County, CO"	"08045"	14	56270	Unreliable	Unreliable
	"Jefferson County, CO"	"08059"	205	539884	38.0	35.5
	"Kit Carson County, CO"	"08063"	10	8142	Unreliable	Unreliable
	"La Plata County, CO"	"08067"	13	51917	Unreliable	Unreliable
	"Larimer County, CO"	"08069"	103	305525	33.7	32.9
	"Las Animas County, CO"	"08071"	16	15037	Unreliable	Unreliable
	"Logan County, CO"	"08075"	13	22619	Unreliable	Unreliable
	"Mesa County, CO"	"08077"	55	147083	37.4	29.4
	"Montezuma County, CO"	"08083"	17	25442	Unreliable	Unreliable
	"Montrose County, CO"	"08085"	14	41011	Unreliable	Unreliable
	"Morgan County, CO"	"08087"	16	28175	Unreliable	Unreliable
	"Otero County, CO"	"08089"	16	18865	Unreliable	Unreliable
	"Prowers County, CO"	"08099"	11	12549	Unreliable	Unreliable
	"Pueblo County, CO"	"08101"	76	160545	47.3	37.9
	"Weld County, CO"	"08123"	74	258638	28.6	35.3
	"Yuma County, CO"	"08125"	15	10100	Unreliable	Unreliable
	"Fairfield County, CT"	"09001"	517	925899	55.8	44.7
	"Hartford County, CT"	"09003"	599	894705	66.9	49.8
	"Litchfield County, CT"	"09005"	99	188789	52.4	37.0
	"Middlesex County, CT"	"09007"	120	166043	72.3	50.7
	"New Haven County, CT"	"09009"	589	861113	68.4	50.7
	"New London County, CT"	"09011"	142	273502	51.9	41.8
	"Tolland County, CT"	"09013"	78	152507	51.1	51.2
	"Windham County, CT"	"09015"	82	118151	69.4	58.5
	"Kent County, DE"	"10001"	85	164834	51.6	49.4
	"New Castle County, DE"	"10003"	228	541971	42.1	40.4
	"Sussex County, DE"	"10005"	116	200330	57.9	40.9
	"District of Columbia, DC"	"11001"	286	617996	46.3	47.8
	"Alachua County, FL"	"12001"	80	249365	32.1	34.7
	"Baker County, FL"	"12003"	16	27154	Unreliable	Unreliable
	"Bay County, FL"	"12005"	73	169856	43.0	37.6
	"Bradford County, FL"	"12007"	18	28255	Unreliable	Unreliable
	"Brevard County, FL"	"12009"	296	543566	54.5	34.3
	"Broward County, FL"	"12011"	513	1780172	28.8	23.3
	"Calhoun County, FL"	"12013"	14	14750	Unreliable	Unreliable
	"Charlotte County, FL"	"12015"	150	160511	93.5	42.1
	"Citrus County, FL"	"12017"	59	140031	42.1	21.6
	"Clay County, FL"	"12019"	100	192370	52.0	54.6
	"Collier County, FL"	"12021"	95	328134	29.0	14.8
	"Columbia County, FL"	"12023"	45	67485	66.7	55.8
	"DeSoto County, FL"	"12027"	24	34894	68.8	51.6
	"Duval County, FL"	"12031"	465	870709	53.4	55.6
	"Escambia County, FL"	"12033"	119	299114	39.8	34.0
	"Flagler County, FL"	"12035"	36	97376	37.0	22.7
	"Gadsden County, FL"	"12039"	26	46151	56.3	51.0
	"Hamilton County, FL"	"12047"	10	14671	Unreliable	Unreliable
	"Hardee County, FL"	"12049"	11	27887	Unreliable	Unreliable
	"Hendry County, FL"	"12051"	15	39089	Unreliable	Unreliable
	"Hernando County, FL"	"12053"	91	173094	52.6	28.7
	"Highlands County, FL"	"12055"	86	98630	87.2	39.0
	"Hillsborough County, FL"	"12057"	424	1267775	33.4	34.1
	"Holmes County, FL"	"12059"	18	19873	Unreliable	Unreliable
	"Indian River County, FL"	"12061"	77	138894	55.4	24.4
	"Jackson County, FL"	"12063"	25	49292	50.7	39.9
	"Jefferson County, FL"	"12065"	13	14658	Unreliable	Unreliable
	"Lake County, FL"	"12069"	182	301019	60.5	34.2
	"Lee County, FL"	"12071"	226	631330	35.8	21.1
	"Leon County, FL"	"12073"	86	277971	30.9	38.4
	"Levy County, FL"	"12075"	23	40156	57.3	37.8
	"Madison County, FL"	"12079"	17	19115	Unreliable	Unreliable
	"Manatee County, FL"	"12081"	106	327142	32.4	19.4
	"Marion County, FL"	"12083"	192	332529	57.7	33.7
	"Martin County, FL"	"12085"	50	147495	33.9	16.0
	"Miami-Dade County, FL"	"12086"	968	2554766	37.9	32.8
	"Monroe County, FL"	"12087"	25	73873	33.8	27.0
	"Nassau County, FL"	"12089"	39	74195	52.6	45.4
	"Okaloosa County, FL"	"12091"	96	183482	52.3	49.2
	"Okeechobee County, FL"	"12093"	21	40140	52.3	41.5
	"Orange County, FL"	"12095"	372	1169107	31.8	37.9
	"Osceola County, FL"	"12097"	65	276163	23.5	27.2
	"Palm Beach County, FL"	"12099"	509	1335187	38.1	21.3
	"Pasco County, FL"	"12101"	156	466457	33.4	22.9
	"Pinellas County, FL"	"12103"	492	917398	53.6	31.3
	"Polk County, FL"	"12105"	307	609492	50.4	38.0
	"Putnam County, FL"	"12107"	47	74041	63.5	46.5
	"St. Johns County, FL"	"12109"	90	195823	46.0	35.9
	"St. Lucie County, FL"	"12111"	97	280379	34.6	23.7
	"Santa Rosa County, FL"	"12113"	56	154104	36.3	38.1
	"Sarasota County, FL"	"12115"	236	382213	61.7	25.9
	"Seminole County, FL"	"12117"	170	425071	40.0	38.6
	"Sumter County, FL"	"12119"	52	97756	53.2	21.8
	"Suwannee County, FL"	"12121"	37	41972	88.2	59.5
	"Taylor County, FL"	"12123"	11	22691	Unreliable	Unreliable
	"Union County, FL"	"12125"	12	15388	Unreliable	Unreliable
	"Volusia County, FL"	"12127"	279	494804	56.4	34.0
	"Wakulla County, FL"	"12129"	10	30978	Unreliable	Unreliable
	"Walton County, FL"	"12131"	35	55793	62.7	54.0
	"Washington County, FL"	"12133"	17	24935	Unreliable	Unreliable
	"Appling County, GA"	"13001"	10	18420	Unreliable	Unreliable
	"Baldwin County, GA"	"13009"	17	44417	Unreliable	Unreliable
	"Barrow County, GA"	"13013"	23	69912	32.9	40.3
	"Bartow County, GA"	"13015"	58	100421	57.8	71.6
	"Ben Hill County, GA"	"13017"	10	17673	Unreliable	Unreliable
	"Berrien County, GA"	"13019"	10	19372	Unreliable	Unreliable
	"Bibb County, GA"	"13021"	90	156433	57.5	55.3
	"Brantley County, GA"	"13025"	11	18367	Unreliable	Unreliable
	"Bulloch County, GA"	"13031"	14	72881	Unreliable	Unreliable
	"Burke County, GA"	"13033"	17	23504	Unreliable	Unreliable
	"Butts County, GA"	"13035"	13	23504	Unreliable	Unreliable
	"Camden County, GA"	"13039"	16	50410	Unreliable	Unreliable
	"Carroll County, GA"	"13045"	31	111159	27.9	33.5
	"Catoosa County, GA"	"13047"	21	64530	32.5	32.6
	"Chatham County, GA"	"13051"	112	271544	41.2	39.8
	"Chattooga County, GA"	"13055"	15	25736	Unreliable	Unreliable
	"Cherokee County, GA"	"13057"	74	218286	33.9	47.7
	"Clarke County, GA"	"13059"	23	117344	19.6	26.3
	"Clayton County, GA"	"13063"	60	261532	22.9	38.4
	"Cobb County, GA"	"13067"	237	697553	34.0	48.8
	"Coffee County, GA"	"13069"	24	42864	56.0	62.8
	"Colquitt County, GA"	"13071"	27	45645	59.2	59.1
	"Columbia County, GA"	"13073"	80	128112	62.4	79.7
	"Cook County, GA"	"13075"	11	17125	Unreliable	Unreliable
	"Coweta County, GA"	"13077"	38	129629	29.3	35.3
	"Crisp County, GA"	"13081"	17	23710	Unreliable	Unreliable
	"Dade County, GA"	"13083"	12	16570	Unreliable	Unreliable
	"Dawson County, GA"	"13085"	13	22459	Unreliable	Unreliable
	"Decatur County, GA"	"13087"	15	27694	Unreliable	Unreliable
	"DeKalb County, GA"	"13089"	194	699893	27.7	34.1
	"Dodge County, GA"	"13091"	19	21894	Unreliable	Unreliable
	"Dooly County, GA"	"13093"	11	14587	Unreliable	Unreliable
	"Dougherty County, GA"	"13095"	41	94788	43.3	42.8
	"Douglas County, GA"	"13097"	53	133355	39.7	58.8
	"Effingham County, GA"	"13103"	16	52655	Unreliable	Unreliable
	"Elbert County, GA"	"13105"	15	19886	Unreliable	Unreliable
	"Emanuel County, GA"	"13107"	16	22567	Unreliable	Unreliable
	"Fannin County, GA"	"13111"	21	23708	88.6	62.0
	"Fayette County, GA"	"13113"	47	107784	43.6	40.6
	"Floyd County, GA"	"13115"	62	95989	64.6	54.8
	"Forsyth County, GA"	"13117"	40	181840	22.0	31.3
	"Franklin County, GA"	"13119"	22	21864	100.6	78.6
	"Fulton County, GA"	"13121"	300	949599	31.6	39.8
	"Gilmer County, GA"	"13123"	18	28324	Unreliable	Unreliable
	"Glynn County, GA"	"13127"	49	80386	61.0	53.2
	"Gordon County, GA"	"13129"	48	55621	86.3	102.8
	"Grady County, GA"	"13131"	10	25255	Unreliable	Unreliable
	"Gwinnett County, GA"	"13135"	122	824941	14.8	25.5
	"Habersham County, GA"	"13137"	33	43279	76.2	64.7
	"Hall County, GA"	"13139"	66	183052	36.1	40.3
	"Hancock County, GA"	"13141"	13	9400	Unreliable	Unreliable
	"Haralson County, GA"	"13143"	32	28638	111.7	104.6
	"Harris County, GA"	"13145"	16	32265	Unreliable	Unreliable
	"Hart County, GA"	"13147"	16	25305	Unreliable	Unreliable
	"Henry County, GA"	"13151"	51	207360	24.6	39.4
	"Houston County, GA"	"13153"	63	143925	43.8	54.9
	"Jackson County, GA"	"13157"	25	61257	40.8	46.3
	"Jefferson County, GA"	"13163"	22	16675	131.9	109.9
	"Jones County, GA"	"13169"	14	28516	Unreliable	Unreliable
	"Lamar County, GA"	"13171"	20	18194	109.9	107.6
	"Laurens County, GA"	"13175"	44	47949	91.8	80.4
	"Liberty County, GA"	"13179"	13	65451	Unreliable	Unreliable
	"Lowndes County, GA"	"13185"	44	111885	39.3	49.8
	"Lumpkin County, GA"	"13187"	12	30031	Unreliable	Unreliable
	"McDuffie County, GA"	"13189"	15	21673	Unreliable	Unreliable
	"Macon County, GA"	"13193"	14	14405	Unreliable	Unreliable
	"Meriwether County, GA"	"13199"	17	21617	Unreliable	Unreliable
	"Mitchell County, GA"	"13205"	13	23462	Unreliable	Unreliable
	"Monroe County, GA"	"13207"	12	26625	Unreliable	Unreliable
	"Morgan County, GA"	"13211"	12	17961	Unreliable	Unreliable
	"Murray County, GA"	"13213"	36	39557	91.0	114.8
	"Muscogee County, GA"	"13215"	110	194107	56.7	58.2
	"Newton County, GA"	"13217"	31	100814	30.7	37.3
	"Paulding County, GA"	"13223"	33	143542	23.0	45.0
	"Peach County, GA"	"13225"	16	27823	Unreliable	Unreliable
	"Pickens County, GA"	"13227"	20	29415	68.0	63.8
	"Pike County, GA"	"13231"	13	17751	Unreliable	Unreliable
	"Polk County, GA"	"13233"	40	41211	97.1	94.7
	"Putnam County, GA"	"13237"	13	21345	Unreliable	Unreliable
	"Rabun County, GA"	"13241"	10	16274	Unreliable	Unreliable
	"Richmond County, GA"	"13245"	126	201217	62.6	68.6
	"Rockdale County, GA"	"13247"	17	85765	Unreliable	Unreliable
	"Spalding County, GA"	"13255"	45	64033	70.3	64.8
	"Stephens County, GA"	"13257"	24	25960	92.4	74.0
	"Sumter County, GA"	"13261"	14	32511	Unreliable	Unreliable
	"Telfair County, GA"	"13271"	11	16057	Unreliable	Unreliable
	"Thomas County, GA"	"13275"	37	44702	82.8	67.8
	"Tift County, GA"	"13277"	25	41461	60.3	61.1
	"Toombs County, GA"	"13279"	11	27434	Unreliable	Unreliable
	"Towns County, GA"	"13281"	12	10611	Unreliable	Unreliable
	"Troup County, GA"	"13285"	33	67764	48.7	48.5
	"Union County, GA"	"13291"	21	21134	99.4	52.8
	"Upson County, GA"	"13293"	26	26977	96.4	77.2
	"Walker County, GA"	"13295"	21	68848	30.5	25.5
	"Walton County, GA"	"13297"	25	84580	29.6	32.7
	"Ware County, GA"	"13299"	25	36474	68.5	54.0
	"Warren County, GA"	"13301"	11	5721	Unreliable	Unreliable
	"Wayne County, GA"	"13305"	22	30327	72.5	79.3
	"Whitfield County, GA"	"13313"	48	103184	46.5	53.7
	"Hawaii County, HI"	"15001"	98	186738	52.5	43.4
	"Honolulu County, HI"	"15003"	698	963607	72.4	54.8
	"Kauai County, HI"	"15007"	53	67701	78.3	59.6
	"Maui County, HI"	"15009"	68	156674	43.4	39.8
	"Ada County, ID"	"16001"	136	400842	33.9	36.5
	"Bannock County, ID"	"16005"	41	83691	49.0	50.9
	"Bingham County, ID"	"16011"	20	45952	43.5	49.3
	"Bonner County, ID"	"16017"	18	40808	Unreliable	Unreliable
	"Bonneville County, ID"	"16019"	29	105772	27.4	29.1
	"Canyon County, ID"	"16027"	78	191694	40.7	46.2
	"Cassia County, ID"	"16031"	15	23186	Unreliable	Unreliable
	"Clearwater County, ID"	"16035"	13	8702	Unreliable	Unreliable
	"Franklin County, ID"	"16041"	11	12850	Unreliable	Unreliable
	"Fremont County, ID"	"16043"	10	13128	Unreliable	Unreliable
	"Gem County, ID"	"16045"	12	16665	Unreliable	Unreliable
	"Jerome County, ID"	"16053"	11	22682	Unreliable	Unreliable
	"Kootenai County, ID"	"16055"	70	141132	49.6	43.8
	"Latah County, ID"	"16057"	18	37704	Unreliable	Unreliable
	"Minidoka County, ID"	"16067"	12	20155	Unreliable	Unreliable
	"Nez Perce County, ID"	"16069"	53	39543	134.0	82.9
	"Twin Falls County, ID"	"16083"	54	78005	69.2	58.3
	"Adams County, IL"	"17001"	64	67159	95.3	61.7
	"Bond County, IL"	"17005"	21	17727	118.5	81.9
	"Boone County, IL"	"17007"	17	54367	Unreliable	Unreliable
	"Bureau County, IL"	"17011"	27	34606	78.0	46.4
	"Cass County, IL"	"17017"	11	13579	Unreliable	Unreliable
	"Champaign County, IL"	"17019"	75	201685	37.2	41.5
	"Christian County, IL"	"17021"	33	34865	94.7	61.0
	"Clark County, IL"	"17023"	16	16161	Unreliable	Unreliable
	"Clay County, IL"	"17025"	18	13728	Unreliable	Unreliable
	"Clinton County, IL"	"17027"	15	37956	Unreliable	Unreliable
	"Coles County, IL"	"17029"	34	53916	63.1	50.8
	"Cook County, IL"	"17031"	2788	5217080	53.4	51.6
	"Crawford County, IL"	"17033"	24	19857	120.9	81.4
	"DeKalb County, IL"	"17037"	48	104743	45.8	51.7
	"Douglas County, IL"	"17041"	16	19836	Unreliable	Unreliable
	"DuPage County, IL"	"17043"	443	923222	48.0	46.8
	"Edgar County, IL"	"17045"	13	18393	Unreliable	Unreliable
	"Effingham County, IL"	"17049"	26	34280	75.8	59.6
	"Fayette County, IL"	"17051"	16	22133	Unreliable	Unreliable
	"Ford County, IL"	"17053"	12	13976	Unreliable	Unreliable
	"Franklin County, IL"	"17055"	51	39627	128.7	87.9
	"Fulton County, IL"	"17057"	40	36962	108.2	71.1
	"Gallatin County, IL"	"17059"	15	5528	Unreliable	Unreliable
	"Greene County, IL"	"17061"	10	13798	Unreliable	Unreliable
	"Grundy County, IL"	"17063"	26	50130	51.9	57.9
	"Hancock County, IL"	"17067"	11	19031	Unreliable	Unreliable
	"Henderson County, IL"	"17071"	11	7196	Unreliable	Unreliable
	"Henry County, IL"	"17073"	35	50328	69.5	50.4
	"Iroquois County, IL"	"17075"	23	29475	78.0	51.8
	"Jackson County, IL"	"17077"	33	60365	54.7	53.9
	"Jefferson County, IL"	"17081"	46	38713	118.8	86.5
